metric,lower_inclusive,upper_exclusive,count,probability
gross_exposure,0,0.001,762552728,0.762552728
gross_exposure,0.001,0.002,25081471,0.025081471
gross_exposure,0.002,0.003,21145288,0.021145288
gross_exposure,0.003,0.004,19720396,0.019720396
gross_exposure,0.004,0.005,17614887,0.017614887
gross_exposure,0.005,0.006,15391301,0.015391301
gross_exposure,0.006,0.007,13914037,0.013914037
gross_exposure,0.007,0.008,12828666,0.012828666
gross_exposure,0.008,0.009,11261443,0.011261443
gross_exposure,0.009,0.01,9978919,0.009978919
gross_exposure,0.01,0.011,8920032,0.008920032
gross_exposure,0.011,0.012,8229027,0.008229027
gross_exposure,0.012,0.013,7060129,0.007060129
gross_exposure,0.013,0.014,6640068,0.006640068
gross_exposure,0.014,0.015,5819636,0.005819636
gross_exposure,0.015,0.016,5397023,0.005397023
gross_exposure,0.016,0.017,4758906,0.004758906
gross_exposure,0.017,0.018,4390017,0.004390017
gross_exposure,0.018,0.019,3756051,0.003756051
gross_exposure,0.019,0.02,3410073,0.003410073
gross_exposure,0.02,0.021,3160159,0.003160159
gross_exposure,0.021,0.022,2944871,0.002944871
gross_exposure,0.022,0.023,2516586,0.002516586
gross_exposure,0.023,0.024,2301015,0.002301015
gross_exposure,0.024,0.025,2101216,0.002101216
gross_exposure,0.025,0.026,1736510,0.00173651
gross_exposure,0.026,0.027,1650870,0.00165087
gross_exposure,0.027,0.028,1599518,0.001599518
gross_exposure,0.028,0.029,1275205,0.001275205
gross_exposure,0.029,0.03,1188776,0.001188776
gross_exposure,0.03,0.031,1166355,0.001166355
gross_exposure,0.031,0.032,947876,0.000947876
gross_exposure,0.032,0.033,892061,0.000892061
gross_exposure,0.033,0.034,762088,0.000762088
gross_exposure,0.034,0.035,760576,0.000760576
gross_exposure,0.035,0.036,653213,0.000653213
gross_exposure,0.036,0.037,596340,0.00059634
gross_exposure,0.037,0.038,559593,0.000559593
gross_exposure,0.038,0.039,434812,0.000434812
gross_exposure,0.039,0.04,414249,0.000414249
gross_exposure,0.04,0.041,397147,0.000397147
gross_exposure,0.041,0.042,347151,0.000347151
gross_exposure,0.042,0.043,319683,0.000319683
gross_exposure,0.043,0.044,295651,0.000295651
gross_exposure,0.044,0.045,237502,0.000237502
