metric,lower_inclusive,upper_exclusive,count,probability
gross_exposure,0,0.001,692938838,0.692938838
gross_exposure,0.001,0.002,19107216,0.019107216
gross_exposure,0.002,0.003,16630506,0.016630506
gross_exposure,0.003,0.004,20585927,0.020585927
gross_exposure,0.004,0.005,13759730,0.01375973
gross_exposure,0.005,0.006,13609425,0.013609425
gross_exposure,0.006,0.007,13298207,0.013298207
gross_exposure,0.007,0.008,12979677,0.012979677
gross_exposure,0.008,0.009,10612004,0.010612004
gross_exposure,0.009,0.01,12040091,0.012040091
gross_exposure,0.01,0.011,9566087,0.009566087
gross_exposure,0.011,0.012,10391595,0.010391595
gross_exposure,0.012,0.013,9840624,0.009840624
gross_exposure,0.013,0.014,8292737,0.008292737
gross_exposure,0.014,0.015,7721708,0.007721708
gross_exposure,0.015,0.016,7791067,0.007791067
gross_exposure,0.016,0.017,6463824,0.006463824
gross_exposure,0.017,0.018,6896418,0.006896418
gross_exposure,0.018,0.019,5512213,0.005512213
gross_exposure,0.019,0.02,5973749,0.005973749
gross_exposure,0.02,0.021,5441639,0.005441639
gross_exposure,0.021,0.022,5816049,0.005816049
gross_exposure,0.022,0.023,5098433,0.005098433
gross_exposure,0.023,0.024,5638986,0.005638986
gross_exposure,0.024,0.025,3572460,0.00357246
gross_exposure,0.025,0.026,3760775,0.003760775
gross_exposure,0.026,0.027,3446676,0.003446676
gross_exposure,0.027,0.028,3129986,0.003129986
gross_exposure,0.028,0.029,3809309,0.003809309
gross_exposure,0.029,0.03,2754843,0.002754843
gross_exposure,0.03,0.031,3218516,0.003218516
gross_exposure,0.031,0.032,2177063,0.002177063
gross_exposure,0.032,0.033,3284684,0.003284684
gross_exposure,0.033,0.034,2712551,0.002712551
gross_exposure,0.034,0.035,2177736,0.002177736
gross_exposure,0.035,0.036,2282121,0.002282121
gross_exposure,0.036,0.037,2054499,0.002054499
gross_exposure,0.037,0.038,1544076,0.001544076
gross_exposure,0.038,0.039,2065894,0.002065894
gross_exposure,0.039,0.04,2002099,0.002002099
gross_exposure,0.04,0.041,1672159,0.001672159
gross_exposure,0.041,0.042,1526347,0.001526347
gross_exposure,0.042,0.043,1451486,0.001451486
gross_exposure,0.043,0.044,1743123,0.001743123
gross_exposure,0.044,0.045,1037411,0.001037411
gross_exposure,0.045,0.046,1537192,0.001537192
gross_exposure,0.046,0.047,809485,0.000809485
gross_exposure,0.047,0.048,1126465,0.001126465
gross_exposure,0.048,0.049,1211177,0.001211177
gross_exposure,0.049,0.05,733245,0.000733245
gross_exposure,0.05,0.051,1054689,0.001054689
gross_exposure,0.051,0.052,899359,0.000899359
gross_exposure,0.052,0.053,942611,0.000942611
gross_exposure,0.053,0.054,746229,0.000746229
gross_exposure,0.054,0.055,401173,0.000401173
gross_exposure,0.055,0.056,803251,0.000803251
gross_exposure,0.056,0.057,604985,0.000604985
gross_exposure,0.057,0.058,558637,0.000558637
gross_exposure,0.058,0.059,605086,0.000605086
gross_exposure,0.059,0.06,186139,0.000186139
gross_exposure,0.06,0.061,883207,0.000883207
gross_exposure,0.061,0.062,435368,0.000435368
gross_exposure,0.062,0.063,642874,0.000642874
gross_exposure,0.063,0.064,279042,0.000279042
gross_exposure,0.064,0.065,519670,0.00051967
gross_exposure,0.065,0.066,314514,0.000314514
gross_exposure,0.066,0.067,357449,0.000357449
gross_exposure,0.067,0.068,269822,0.000269822
gross_exposure,0.068,0.069,327819,0.000327819
gross_exposure,0.069,0.07,310927,0.000310927
gross_exposure,0.07,0.071,295219,0.000295219
gross_exposure,0.071,0.072,222589,0.000222589
gross_exposure,0.072,0.073,303324,0.000303324
gross_exposure,0.073,0.074,309656,0.000309656
gross_exposure,0.074,0.075,169502,0.000169502
gross_exposure,0.075,0.076,170159,0.000170159
gross_exposure,0.076,0.077,301481,0.000301481
gross_exposure,0.077,0.078,56392,5.6392e-05
gross_exposure,0.078,0.079,234462,0.000234462
gross_exposure,0.079,0.08,206217,0.000206217
gross_exposure,0.08,0.081,62051,6.2051e-05
gross_exposure,0.081,0.082,310656,0.000310656
gross_exposure,0.082,0.083,115621,0.000115621
gross_exposure,0.083,0.084,77310,7.731e-05
gross_exposure,0.084,0.085,188387,0.000188387
gross_exposure,0.085,0.086,73820,7.382e-05
gross_exposure,0.086,0.087,132541,0.000132541
gross_exposure,0.087,0.088,150617,0.000150617
gross_exposure,0.088,0.089,68729,6.8729e-05
gross_exposure,0.089,0.09,72840,7.284e-05
gross_exposure,0.09,0.091,109062,0.000109062
gross_exposure,0.091,0.092,135545,0.000135545
gross_exposure,0.092,0.093,39327,3.9327e-05
gross_exposure,0.093,0.094,93692,9.3692e-05
gross_exposure,0.094,0.095,86238,8.6238e-05
gross_exposure,0.095,0.096,33931,3.3931e-05
gross_exposure,0.096,0.097,70512,7.0512e-05
gross_exposure,0.097,0.098,112686,0.000112686
gross_exposure,0.098,0.099,39263,3.9263e-05
gross_exposure,0.099,0.1,50324,5.0324e-05
gross_exposure,0.1,0.101,88392,8.8392e-05
gross_exposure,0.101,0.102,60478,6.0478e-05
gross_exposure,0.102,0.103,51481,5.1481e-05
gross_exposure,0.103,0.104,53807,5.3807e-05
gross_exposure,0.104,0.105,30384,3.0384e-05
gross_exposure,0.105,0.106,77566,7.7566e-05
gross_exposure,0.106,0.107,35226,3.5226e-05
gross_exposure,0.107,0.108,52701,5.2701e-05
gross_exposure,0.108,0.109,37690,3.769e-05
gross_exposure,0.109,0.11,13956,1.3956e-05
gross_exposure,0.11,0.111,49171,4.9171e-05
gross_exposure,0.111,0.112,43914,4.3914e-05
gross_exposure,0.112,0.113,32190,3.219e-05
gross_exposure,0.113,0.114,25137,2.5137e-05
gross_exposure,0.114,0.115,19540,1.954e-05
gross_exposure,0.115,0.116,41777,4.1777e-05
gross_exposure,0.116,0.117,42964,4.2964e-05
gross_exposure,0.117,0.118,16594,1.6594e-05
gross_exposure,0.118,0.119,11900,1.19e-05
gross_exposure,0.119,0.12,7243,7.243e-06
gross_exposure,0.12,0.121,80574,8.0574e-05
gross_exposure,0.121,0.122,9220,9.22e-06
gross_exposure,0.122,0.123,12280,1.228e-05
gross_exposure,0.123,0.124,26668,2.6668e-05
gross_exposure,0.124,0.125,47429,4.7429e-05
gross_exposure,0.125,0.126,17236,1.7236e-05
gross_exposure,0.126,0.127,18315,1.8315e-05
gross_exposure,0.127,0.128,12000,1.2e-05
gross_exposure,0.128,0.129,32974,3.2974e-05
gross_exposure,0.129,0.13,12929,1.2929e-05
gross_exposure,0.13,0.131,12049,1.2049e-05
gross_exposure,0.131,0.132,20762,2.0762e-05
gross_exposure,0.132,0.133,14262,1.4262e-05
gross_exposure,0.133,0.134,18425,1.8425e-05
gross_exposure,0.134,0.135,15280,1.528e-05
gross_exposure,0.135,0.136,7919,7.919e-06
gross_exposure,0.136,0.137,21816,2.1816e-05
gross_exposure,0.137,0.138,7757,7.757e-06
gross_exposure,0.138,0.139,26342,2.6342e-05
gross_exposure,0.139,0.14,1074,1.074e-06
gross_exposure,0.14,0.141,22254,2.2254e-05
gross_exposure,0.141,0.142,9570,9.57e-06
gross_exposure,0.142,0.143,11754,1.1754e-05
gross_exposure,0.143,0.144,3918,3.918e-06
gross_exposure,0.144,0.145,22373,2.2373e-05
gross_exposure,0.145,0.146,7017,7.017e-06
gross_exposure,0.146,0.147,15374,1.5374e-05
gross_exposure,0.147,0.148,11797,1.1797e-05
gross_exposure,0.148,0.149,8638,8.638e-06
gross_exposure,0.149,0.15,6268,6.268e-06
gross_exposure,0.15,0.151,8075,8.075e-06
gross_exposure,0.151,0.152,8357,8.357e-06
gross_exposure,0.152,0.153,9139,9.139e-06
gross_exposure,0.153,0.154,17520,1.752e-05
gross_exposure,0.154,0.155,3655,3.655e-06
gross_exposure,0.155,0.156,3191,3.191e-06
gross_exposure,0.156,0.157,3844,3.844e-06
gross_exposure,0.157,0.158,15892,1.5892e-05
gross_exposure,0.158,0.159,13591,1.3591e-05
gross_exposure,0.159,0.16,5234,5.234e-06
gross_exposure,0.16,0.161,4762,4.762e-06
gross_exposure,0.161,0.162,2583,2.583e-06
gross_exposure,0.162,0.163,3764,3.764e-06
gross_exposure,0.163,0.164,22546,2.2546e-05
gross_exposure,0.164,0.165,2562,2.562e-06
gross_exposure,0.165,0.166,5812,5.812e-06
gross_exposure,0.166,0.167,3549,3.549e-06
gross_exposure,0.167,0.168,5563,5.563e-06
gross_exposure,0.168,0.169,5349,5.349e-06
gross_exposure,0.169,0.17,10547,1.0547e-05
gross_exposure,0.17,0.171,1287,1.287e-06
gross_exposure,0.171,0.172,4907,4.907e-06
gross_exposure,0.172,0.173,6171,6.171e-06
gross_exposure,0.173,0.174,5376,5.376e-06
gross_exposure,0.174,0.175,4404,4.404e-06
gross_exposure,0.175,0.176,9187,9.187e-06
gross_exposure,0.176,0.177,4033,4.033e-06
gross_exposure,0.177,0.178,1186,1.186e-06
gross_exposure,0.178,0.179,2309,2.309e-06
gross_exposure,0.179,0.18,2463,2.463e-06
gross_exposure,0.18,0.181,8318,8.318e-06
gross_exposure,0.181,0.182,4081,4.081e-06
gross_exposure,0.182,0.183,7501,7.501e-06
gross_exposure,0.183,0.184,2849,2.849e-06
gross_exposure,0.184,0.185,1335,1.335e-06
gross_exposure,0.185,0.186,2574,2.574e-06
gross_exposure,0.186,0.187,1534,1.534e-06
gross_exposure,0.187,0.188,7617,7.617e-06
gross_exposure,0.188,0.189,6886,6.886e-06
gross_exposure,0.189,0.19,352,3.52e-07
gross_exposure,0.19,0.191,663,6.63e-07
gross_exposure,0.191,0.192,2859,2.859e-06
gross_exposure,0.192,0.193,2500,2.5e-06
gross_exposure,0.193,0.194,2875,2.875e-06
gross_exposure,0.194,0.195,5073,5.073e-06
gross_exposure,0.195,0.196,4734,4.734e-06
gross_exposure,0.196,0.197,984,9.84e-07
gross_exposure,0.197,0.198,2510,2.51e-06
gross_exposure,0.198,0.199,3036,3.036e-06
gross_exposure,0.199,0.2,467,4.67e-07
gross_exposure,0.2,0.201,4155,4.155e-06
gross_exposure,0.201,0.202,3321,3.321e-06
gross_exposure,0.202,0.203,5026,5.026e-06
gross_exposure,0.203,0.204,173,1.73e-07
gross_exposure,0.204,0.205,3445,3.445e-06
gross_exposure,0.205,0.206,1054,1.054e-06
gross_exposure,0.206,0.207,1122,1.122e-06
gross_exposure,0.207,0.208,4093,4.093e-06
gross_exposure,0.208,0.209,2122,2.122e-06
gross_exposure,0.209,0.21,162,1.62e-07
gross_exposure,0.21,0.211,625,6.25e-07
gross_exposure,0.211,0.212,6905,6.905e-06
gross_exposure,0.212,0.213,889,8.89e-07
gross_exposure,0.213,0.214,838,8.38e-07
gross_exposure,0.214,0.215,4072,4.072e-06
gross_exposure,0.215,0.216,805,8.05e-07
gross_exposure,0.216,0.217,1996,1.996e-06
gross_exposure,0.217,0.218,2112,2.112e-06
gross_exposure,0.218,0.219,650,6.5e-07
gross_exposure,0.219,0.22,824,8.24e-07
gross_exposure,0.22,0.221,1405,1.405e-06
gross_exposure,0.221,0.222,1868,1.868e-06
gross_exposure,0.222,0.223,2666,2.666e-06
gross_exposure,0.223,0.224,1055,1.055e-06
gross_exposure,0.224,0.225,2235,2.235e-06
gross_exposure,0.225,0.226,239,2.39e-07
gross_exposure,0.226,0.227,1351,1.351e-06
gross_exposure,0.227,0.228,1388,1.388e-06
gross_exposure,0.228,0.229,845,8.45e-07
