metric,lower_inclusive,upper_exclusive,count,probability
gross_exposure,0,0.001,952529058,0.952529058
gross_exposure,0.001,0.002,4688295,0.004688295
gross_exposure,0.002,0.003,4491514,0.004491514
gross_exposure,0.003,0.004,4194669,0.004194669
gross_exposure,0.004,0.005,3519303,0.003519303
gross_exposure,0.005,0.006,3279427,0.003279427
gross_exposure,0.006,0.007,2950110,0.00295011
gross_exposure,0.007,0.008,2544152,0.002544152
gross_exposure,0.008,0.009,2285803,0.002285803
gross_exposure,0.009,0.01,2013693,0.002013693
gross_exposure,0.01,0.011,2031582,0.002031582
gross_exposure,0.011,0.012,1584478,0.001584478
gross_exposure,0.012,0.013,1478366,0.001478366
gross_exposure,0.013,0.014,1343219,0.001343219
gross_exposure,0.014,0.015,1184686,0.001184686
gross_exposure,0.015,0.016,1018361,0.001018361
gross_exposure,0.016,0.017,1018962,0.001018962
gross_exposure,0.017,0.018,874815,0.000874815
gross_exposure,0.018,0.019,686208,0.000686208
gross_exposure,0.019,0.02,676862,0.000676862
gross_exposure,0.02,0.021,649604,0.000649604
gross_exposure,0.021,0.022,528862,0.000528862
gross_exposure,0.022,0.023,461853,0.000461853
gross_exposure,0.023,0.024,421061,0.000421061
gross_exposure,0.024,0.025,374490,0.00037449
gross_exposure,0.025,0.026,324716,0.000324716
gross_exposure,0.026,0.027,320738,0.000320738
gross_exposure,0.027,0.028,262662,0.000262662
gross_exposure,0.028,0.029,237279,0.000237279
gross_exposure,0.029,0.03,214238,0.000214238
gross_exposure,0.03,0.031,195182,0.000195182
gross_exposure,0.031,0.032,142768,0.000142768
gross_exposure,0.032,0.033,145750,0.00014575
gross_exposure,0.033,0.034,157714,0.000157714
gross_exposure,0.034,0.035,114290,0.00011429
gross_exposure,0.035,0.036,100334,0.000100334
gross_exposure,0.036,0.037,91957,9.1957e-05
gross_exposure,0.037,0.038,81020,8.102e-05
gross_exposure,0.038,0.039,76357,7.6357e-05
gross_exposure,0.039,0.04,61579,6.1579e-05
gross_exposure,0.04,0.041,63563,6.3563e-05
gross_exposure,0.041,0.042,52509,5.2509e-05
gross_exposure,0.042,0.043,49134,4.9134e-05
gross_exposure,0.043,0.044,44542,4.4542e-05
gross_exposure,0.044,0.045,34255,3.4255e-05
gross_exposure,0.045,0.046,31431,3.1431e-05
gross_exposure,0.046,0.047,35017,3.5017e-05
gross_exposure,0.047,0.048,27418,2.7418e-05
gross_exposure,0.048,0.049,20244,2.0244e-05
gross_exposure,0.049,0.05,27172,2.7172e-05
gross_exposure,0.05,0.051,20462,2.0462e-05
gross_exposure,0.051,0.052,17782,1.7782e-05
gross_exposure,0.052,0.053,17309,1.7309e-05
gross_exposure,0.053,0.054,16938,1.6938e-05
gross_exposure,0.054,0.055,14138,1.4138e-05
gross_exposure,0.055,0.056,13103,1.3103e-05
gross_exposure,0.056,0.057,12853,1.2853e-05
gross_exposure,0.057,0.058,8956,8.956e-06
gross_exposure,0.058,0.059,10116,1.0116e-05
gross_exposure,0.059,0.06,10194,1.0194e-05
gross_exposure,0.06,0.061,7846,7.846e-06
gross_exposure,0.061,0.062,8815,8.815e-06
gross_exposure,0.062,0.063,6540,6.54e-06
gross_exposure,0.063,0.064,5634,5.634e-06
gross_exposure,0.064,0.065,5333,5.333e-06
gross_exposure,0.065,0.066,6116,6.116e-06
gross_exposure,0.066,0.067,5894,5.894e-06
gross_exposure,0.067,0.068,5744,5.744e-06
gross_exposure,0.068,0.069,4567,4.567e-06
gross_exposure,0.069,0.07,3398,3.398e-06
gross_exposure,0.07,0.071,3662,3.662e-06
gross_exposure,0.071,0.072,3453,3.453e-06
gross_exposure,0.072,0.073,3578,3.578e-06
gross_exposure,0.073,0.074,3118,3.118e-06
gross_exposure,0.074,0.075,2949,2.949e-06
gross_exposure,0.075,0.076,2545,2.545e-06
gross_exposure,0.076,0.077,2393,2.393e-06
gross_exposure,0.077,0.078,2556,2.556e-06
gross_exposure,0.078,0.079,1672,1.672e-06
gross_exposure,0.079,0.08,2054,2.054e-06
gross_exposure,0.08,0.081,2246,2.246e-06
gross_exposure,0.081,0.082,1798,1.798e-06
gross_exposure,0.082,0.083,1588,1.588e-06
gross_exposure,0.083,0.084,1217,1.217e-06
gross_exposure,0.084,0.085,1499,1.499e-06
gross_exposure,0.085,0.086,1312,1.312e-06
gross_exposure,0.086,0.087,1185,1.185e-06
gross_exposure,0.087,0.088,1382,1.382e-06
gross_exposure,0.088,0.089,777,7.77e-07
gross_exposure,0.089,0.09,1214,1.214e-06
gross_exposure,0.09,0.091,932,9.32e-07
gross_exposure,0.091,0.092,598,5.98e-07
gross_exposure,0.092,0.093,1067,1.067e-06
gross_exposure,0.093,0.094,791,7.91e-07
gross_exposure,0.094,0.095,545,5.45e-07
gross_exposure,0.095,0.096,659,6.59e-07
gross_exposure,0.096,0.097,653,6.53e-07
gross_exposure,0.097,0.098,413,4.13e-07
gross_exposure,0.098,0.099,664,6.64e-07
gross_exposure,0.099,0.1,489,4.89e-07
gross_exposure,0.1,0.101,420,4.2e-07
gross_exposure,0.101,0.102,560,5.6e-07
gross_exposure,0.102,0.103,322,3.22e-07
gross_exposure,0.103,0.104,407,4.07e-07
gross_exposure,0.104,0.105,354,3.54e-07
gross_exposure,0.105,0.106,341,3.41e-07
gross_exposure,0.106,0.107,363,3.63e-07
gross_exposure,0.107,0.108,301,3.01e-07
gross_exposure,0.108,0.109,261,2.61e-07
gross_exposure,0.109,0.11,218,2.18e-07
gross_exposure,0.11,0.111,313,3.13e-07
gross_exposure,0.111,0.112,208,2.08e-07
gross_exposure,0.112,0.113,230,2.3e-07
gross_exposure,0.113,0.114,206,2.06e-07
gross_exposure,0.114,0.115,163,1.63e-07
gross_exposure,0.115,0.116,165,1.65e-07
gross_exposure,0.116,0.117,194,1.94e-07
gross_exposure,0.117,0.118,143,1.43e-07
gross_exposure,0.118,0.119,119,1.19e-07
gross_exposure,0.119,0.12,161,1.61e-07
gross_exposure,0.12,0.121,177,1.77e-07
gross_exposure,0.121,0.122,100,1e-07
gross_exposure,0.122,0.123,139,1.39e-07
gross_exposure,0.123,0.124,74,7.4e-08
gross_exposure,0.124,0.125,83,8.3e-08
gross_exposure,0.125,0.126,102,1.02e-07
gross_exposure,0.126,0.127,88,8.8e-08
gross_exposure,0.127,0.128,98,9.8e-08
gross_exposure,0.128,0.129,81,8.1e-08
gross_exposure,0.129,0.13,68,6.8e-08
gross_exposure,0.13,0.131,76,7.6e-08
gross_exposure,0.131,0.132,75,7.5e-08
gross_exposure,0.132,0.133,92,9.2e-08
gross_exposure,0.133,0.134,46,4.6e-08
gross_exposure,0.134,0.135,46,4.6e-08
gross_exposure,0.135,0.136,56,5.6e-08
gross_exposure,0.136,0.137,52,5.2e-08
gross_exposure,0.137,0.138,46,4.6e-08
gross_exposure,0.138,0.139,44,4.4e-08
gross_exposure,0.139,0.14,40,4e-08
gross_exposure,0.14,0.141,42,4.2e-08
gross_exposure,0.141,0.142,30,3e-08
gross_exposure,0.142,0.143,24,2.4e-08
gross_exposure,0.143,0.144,32,3.2e-08
gross_exposure,0.144,0.145,31,3.1e-08
gross_exposure,0.145,0.146,32,3.2e-08
gross_exposure,0.146,0.147,25,2.5e-08
gross_exposure,0.147,0.148,37,3.7e-08
gross_exposure,0.148,0.149,31,3.1e-08
gross_exposure,0.149,0.15,31,3.1e-08
gross_exposure,0.15,0.151,40,4e-08
gross_exposure,0.151,0.152,20,2e-08
gross_exposure,0.152,0.153,20,2e-08
gross_exposure,0.153,0.154,28,2.8e-08
gross_exposure,0.154,0.155,18,1.8e-08
gross_exposure,0.155,0.156,14,1.4e-08
gross_exposure,0.156,0.157,17,1.7e-08
gross_exposure,0.157,0.158,14,1.4e-08
gross_exposure,0.158,0.159,19,1.9e-08
gross_exposure,0.159,0.16,21,2.1e-08
gross_exposure,0.16,0.161,23,2.3e-08
gross_exposure,0.161,0.162,10,1e-08
gross_exposure,0.162,0.163,16,1.6e-08
gross_exposure,0.163,0.164,15,1.5e-08
gross_exposure,0.164,0.165,12,1.2e-08
gross_exposure,0.165,0.166,12,1.2e-08
gross_exposure,0.166,0.167,20,2e-08
gross_exposure,0.167,0.168,9,9e-09
gross_exposure,0.168,0.169,16,1.6e-08
gross_exposure,0.169,0.17,16,1.6e-08
gross_exposure,0.17,0.171,7,7e-09
gross_exposure,0.171,0.172,10,1e-08
gross_exposure,0.172,0.173,6,6e-09
gross_exposure,0.173,0.174,5,5e-09
gross_exposure,0.174,0.175,13,1.3e-08
gross_exposure,0.175,0.176,6,6e-09
gross_exposure,0.176,0.177,12,1.2e-08
gross_exposure,0.177,0.178,5,5e-09
gross_exposure,0.178,0.179,4,4e-09
gross_exposure,0.179,0.18,8,8e-09
gross_exposure,0.18,0.181,4,4e-09
gross_exposure,0.181,0.182,7,7e-09
gross_exposure,0.182,0.183,9,9e-09
gross_exposure,0.183,0.184,2,2e-09
gross_exposure,0.184,0.185,11,1.1e-08
gross_exposure,0.185,0.186,7,7e-09
gross_exposure,0.186,0.187,1,1e-09
gross_exposure,0.187,0.188,9,9e-09
gross_exposure,0.188,0.189,3,3e-09
gross_exposure,0.189,0.19,3,3e-09
gross_exposure,0.19,0.191,3,3e-09
gross_exposure,0.191,0.192,3,3e-09
gross_exposure,0.192,0.193,8,8e-09
gross_exposure,0.193,0.194,5,5e-09
gross_exposure,0.194,0.195,3,3e-09
gross_exposure,0.195,0.196,4,4e-09
gross_exposure,0.197,0.198,8,8e-09
gross_exposure,0.198,0.199,1,1e-09
gross_exposure,0.199,0.2,1,1e-09
gross_exposure,0.2,0.201,5,5e-09
gross_exposure,0.201,0.202,1,1e-09
gross_exposure,0.202,0.203,4,4e-09
gross_exposure,0.203,0.204,3,3e-09
gross_exposure,0.205,0.206,1,1e-09
gross_exposure,0.207,0.208,1,1e-09
gross_exposure,0.208,0.209,1,1e-09
gross_exposure,0.209,0.21,7,7e-09
gross_exposure,0.21,0.211,5,5e-09
gross_exposure,0.213,0.214,3,3e-09
gross_exposure,0.214,0.215,1,1e-09
gross_exposure,0.215,0.216,2,2e-09
gross_exposure,0.216,0.217,1,1e-09
gross_exposure,0.217,0.218,1,1e-09
gross_exposure,0.219,0.22,2,2e-09
gross_exposure,0.22,0.221,1,1e-09
gross_exposure,0.221,0.222,2,2e-09
gross_exposure,0.222,0.223,2,2e-09
gross_exposure,0.223,0.224,2,2e-09
gross_exposure,0.226,0.227,1,1e-09
gross_exposure,0.227,0.228,1,1e-09
gross_exposure,0.228,0.229,2,2e-09
gross_exposure,0.23,0.231,2,2e-09
gross_exposure,0.231,0.232,2,2e-09
gross_exposure,0.234,0.235,2,2e-09
gross_exposure,0.236,0.237,1,1e-09
gross_exposure,0.237,0.238,1,1e-09
gross_exposure,0.238,0.239,1,1e-09
