metric,lower_inclusive,upper_exclusive,count,probability
gross_exposure,0,0.001,679571667,0.679571667
gross_exposure,0.001,0.002,24078470,0.02407847
gross_exposure,0.002,0.003,16908068,0.016908068
gross_exposure,0.003,0.004,19244920,0.01924492
gross_exposure,0.004,0.005,17252883,0.017252883
gross_exposure,0.005,0.006,12713230,0.01271323
gross_exposure,0.006,0.007,14733524,0.014733524
gross_exposure,0.007,0.008,11661813,0.011661813
gross_exposure,0.008,0.009,12237830,0.01223783
gross_exposure,0.009,0.01,11635695,0.011635695
gross_exposure,0.01,0.011,10432459,0.010432459
gross_exposure,0.011,0.012,10101275,0.010101275
gross_exposure,0.012,0.013,10215268,0.010215268
gross_exposure,0.013,0.014,7774839,0.007774839
gross_exposure,0.014,0.015,10330427,0.010330427
gross_exposure,0.015,0.016,7354173,0.007354173
gross_exposure,0.016,0.017,6002253,0.006002253
gross_exposure,0.017,0.018,6730406,0.006730406
gross_exposure,0.018,0.019,5577416,0.005577416
gross_exposure,0.019,0.02,7260463,0.007260463
gross_exposure,0.02,0.021,5220803,0.005220803
gross_exposure,0.021,0.022,5494692,0.005494692
gross_exposure,0.022,0.023,4962064,0.004962064
gross_exposure,0.023,0.024,5110860,0.00511086
gross_exposure,0.024,0.025,4851476,0.004851476
gross_exposure,0.025,0.026,3250476,0.003250476
gross_exposure,0.026,0.027,4406278,0.004406278
gross_exposure,0.027,0.028,4044160,0.00404416
gross_exposure,0.028,0.029,3191679,0.003191679
gross_exposure,0.029,0.03,2507699,0.002507699
gross_exposure,0.03,0.031,3409949,0.003409949
gross_exposure,0.031,0.032,3213702,0.003213702
gross_exposure,0.032,0.033,2575511,0.002575511
gross_exposure,0.033,0.034,3025781,0.003025781
gross_exposure,0.034,0.035,2404307,0.002404307
gross_exposure,0.035,0.036,1622016,0.001622016
gross_exposure,0.036,0.037,2143066,0.002143066
gross_exposure,0.037,0.038,2152018,0.002152018
gross_exposure,0.038,0.039,2155872,0.002155872
gross_exposure,0.039,0.04,1198335,0.001198335
gross_exposure,0.04,0.041,1946595,0.001946595
gross_exposure,0.041,0.042,1770892,0.001770892
gross_exposure,0.042,0.043,1590666,0.001590666
gross_exposure,0.043,0.044,1471925,0.001471925
gross_exposure,0.044,0.045,1472739,0.001472739
gross_exposure,0.045,0.046,1220040,0.00122004
gross_exposure,0.046,0.047,809883,0.000809883
gross_exposure,0.047,0.048,1380055,0.001380055
gross_exposure,0.048,0.049,1111811,0.001111811
gross_exposure,0.049,0.05,868115,0.000868115
gross_exposure,0.05,0.051,831941,0.000831941
gross_exposure,0.051,0.052,979951,0.000979951
gross_exposure,0.052,0.053,775283,0.000775283
gross_exposure,0.053,0.054,1027904,0.001027904
gross_exposure,0.054,0.055,759955,0.000759955
gross_exposure,0.055,0.056,579636,0.000579636
gross_exposure,0.056,0.057,552916,0.000552916
gross_exposure,0.057,0.058,563883,0.000563883
gross_exposure,0.058,0.059,779077,0.000779077
gross_exposure,0.059,0.06,208513,0.000208513
gross_exposure,0.06,0.061,893068,0.000893068
gross_exposure,0.061,0.062,270126,0.000270126
gross_exposure,0.062,0.063,753588,0.000753588
gross_exposure,0.063,0.064,357066,0.000357066
gross_exposure,0.064,0.065,335331,0.000335331
gross_exposure,0.065,0.066,423098,0.000423098
gross_exposure,0.066,0.067,326132,0.000326132
gross_exposure,0.067,0.068,458059,0.000458059
gross_exposure,0.068,0.069,278143,0.000278143
gross_exposure,0.069,0.07,394467,0.000394467
gross_exposure,0.07,0.071,260513,0.000260513
gross_exposure,0.071,0.072,162503,0.000162503
gross_exposure,0.072,0.073,385786,0.000385786
gross_exposure,0.073,0.074,169354,0.000169354
gross_exposure,0.074,0.075,241541,0.000241541
gross_exposure,0.075,0.076,166401,0.000166401
gross_exposure,0.076,0.077,186819,0.000186819
gross_exposure,0.077,0.078,260467,0.000260467
gross_exposure,0.078,0.079,44055,4.4055e-05
gross_exposure,0.079,0.08,290636,0.000290636
gross_exposure,0.08,0.081,156993,0.000156993
gross_exposure,0.081,0.082,72057,7.2057e-05
gross_exposure,0.082,0.083,284504,0.000284504
gross_exposure,0.083,0.084,120083,0.000120083
gross_exposure,0.084,0.085,119851,0.000119851
gross_exposure,0.085,0.086,141640,0.00014164
gross_exposure,0.086,0.087,84806,8.4806e-05
gross_exposure,0.087,0.088,147279,0.000147279
gross_exposure,0.088,0.089,138866,0.000138866
gross_exposure,0.089,0.09,94762,9.4762e-05
gross_exposure,0.09,0.091,70650,7.065e-05
gross_exposure,0.091,0.092,141653,0.000141653
gross_exposure,0.092,0.093,81075,8.1075e-05
gross_exposure,0.093,0.094,28492,2.8492e-05
gross_exposure,0.094,0.095,162561,0.000162561
gross_exposure,0.095,0.096,16619,1.6619e-05
gross_exposure,0.096,0.097,37898,3.7898e-05
gross_exposure,0.097,0.098,122107,0.000122107
gross_exposure,0.098,0.099,51798,5.1798e-05
gross_exposure,0.099,0.1,50740,5.074e-05
gross_exposure,0.1,0.101,46347,4.6347e-05
gross_exposure,0.101,0.102,80773,8.0773e-05
gross_exposure,0.102,0.103,64744,6.4744e-05
gross_exposure,0.103,0.104,54938,5.4938e-05
gross_exposure,0.104,0.105,52210,5.221e-05
gross_exposure,0.105,0.106,28389,2.8389e-05
gross_exposure,0.106,0.107,86845,8.6845e-05
gross_exposure,0.107,0.108,28148,2.8148e-05
gross_exposure,0.108,0.109,45633,4.5633e-05
gross_exposure,0.109,0.11,40702,4.0702e-05
gross_exposure,0.11,0.111,36065,3.6065e-05
gross_exposure,0.111,0.112,27446,2.7446e-05
gross_exposure,0.112,0.113,43441,4.3441e-05
gross_exposure,0.113,0.114,30133,3.0133e-05
gross_exposure,0.114,0.115,25566,2.5566e-05
gross_exposure,0.115,0.116,13423,1.3423e-05
gross_exposure,0.116,0.117,66145,6.6145e-05
gross_exposure,0.117,0.118,28132,2.8132e-05
gross_exposure,0.118,0.119,11484,1.1484e-05
gross_exposure,0.119,0.12,7009,7.009e-06
gross_exposure,0.12,0.121,87034,8.7034e-05
gross_exposure,0.121,0.122,8380,8.38e-06
gross_exposure,0.122,0.123,7067,7.067e-06
gross_exposure,0.123,0.124,17247,1.7247e-05
gross_exposure,0.124,0.125,21602,2.1602e-05
gross_exposure,0.125,0.126,52308,5.2308e-05
gross_exposure,0.126,0.127,12343,1.2343e-05
gross_exposure,0.127,0.128,16000,1.6e-05
gross_exposure,0.128,0.129,17967,1.7967e-05
gross_exposure,0.129,0.13,21852,2.1852e-05
gross_exposure,0.13,0.131,24656,2.4656e-05
gross_exposure,0.131,0.132,10000,1e-05
gross_exposure,0.132,0.133,19792,1.9792e-05
gross_exposure,0.133,0.134,12672,1.2672e-05
gross_exposure,0.134,0.135,22305,2.2305e-05
gross_exposure,0.135,0.136,15095,1.5095e-05
