metric,lower_inclusive,upper_exclusive,count,probability
gross_exposure,0,0.001,633172426,0.633172426
gross_exposure,0.001,0.002,20716094,0.020716094
gross_exposure,0.002,0.003,14159234,0.014159234
gross_exposure,0.003,0.004,26202786,0.026202786
gross_exposure,0.004,0.005,18516413,0.018516413
gross_exposure,0.005,0.006,16579843,0.016579843
gross_exposure,0.006,0.007,18935582,0.018935582
gross_exposure,0.007,0.008,15036282,0.015036282
gross_exposure,0.008,0.009,13108610,0.01310861
gross_exposure,0.009,0.01,14237655,0.014237655
gross_exposure,0.01,0.011,10927441,0.010927441
gross_exposure,0.011,0.012,12304349,0.012304349
gross_exposure,0.012,0.013,10324836,0.010324836
gross_exposure,0.013,0.014,12947811,0.012947811
gross_exposure,0.014,0.015,7835378,0.007835378
gross_exposure,0.015,0.016,10305776,0.010305776
gross_exposure,0.016,0.017,9736113,0.009736113
gross_exposure,0.017,0.018,6591761,0.006591761
gross_exposure,0.018,0.019,7407113,0.007407113
gross_exposure,0.019,0.02,6061314,0.006061314
gross_exposure,0.02,0.021,6931753,0.006931753
gross_exposure,0.021,0.022,5671018,0.005671018
gross_exposure,0.022,0.023,6120977,0.006120977
gross_exposure,0.023,0.024,5579641,0.005579641
gross_exposure,0.024,0.025,5015280,0.00501528
gross_exposure,0.025,0.026,5549905,0.005549905
gross_exposure,0.026,0.027,4531183,0.004531183
gross_exposure,0.027,0.028,4344910,0.00434491
gross_exposure,0.028,0.029,3325553,0.003325553
gross_exposure,0.029,0.03,3317944,0.003317944
gross_exposure,0.03,0.031,3796960,0.00379696
gross_exposure,0.031,0.032,3610741,0.003610741
gross_exposure,0.032,0.033,3348461,0.003348461
gross_exposure,0.033,0.034,3017846,0.003017846
gross_exposure,0.034,0.035,3654119,0.003654119
gross_exposure,0.035,0.036,2044171,0.002044171
gross_exposure,0.036,0.037,2464947,0.002464947
gross_exposure,0.037,0.038,2151986,0.002151986
gross_exposure,0.038,0.039,2209675,0.002209675
gross_exposure,0.039,0.04,1975275,0.001975275
gross_exposure,0.04,0.041,1175176,0.001175176
gross_exposure,0.041,0.042,2471027,0.002471027
gross_exposure,0.042,0.043,2021266,0.002021266
gross_exposure,0.043,0.044,1423741,0.001423741
gross_exposure,0.044,0.045,1373348,0.001373348
gross_exposure,0.045,0.046,2096098,0.002096098
gross_exposure,0.046,0.047,1419005,0.001419005
