metric,lower_inclusive,upper_exclusive,count,probability
gross_exposure,0,0.001,958415057,0.958415057
gross_exposure,0.001,0.002,4337548,0.004337548
gross_exposure,0.002,0.003,3955283,0.003955283
gross_exposure,0.003,0.004,3450540,0.00345054
gross_exposure,0.004,0.005,3016260,0.00301626
gross_exposure,0.005,0.006,2635935,0.002635935
gross_exposure,0.006,0.007,2798335,0.002798335
gross_exposure,0.007,0.008,2132449,0.002132449
gross_exposure,0.008,0.009,2065683,0.002065683
gross_exposure,0.009,0.01,1760715,0.001760715
gross_exposure,0.01,0.011,1588212,0.001588212
gross_exposure,0.011,0.012,1402645,0.001402645
gross_exposure,0.012,0.013,1413262,0.001413262
gross_exposure,0.013,0.014,1069800,0.0010698
gross_exposure,0.014,0.015,1021410,0.00102141
gross_exposure,0.015,0.016,974679,0.000974679
gross_exposure,0.016,0.017,794058,0.000794058
gross_exposure,0.017,0.018,754273,0.000754273
gross_exposure,0.018,0.019,620823,0.000620823
gross_exposure,0.019,0.02,618460,0.00061846
gross_exposure,0.02,0.021,537955,0.000537955
gross_exposure,0.021,0.022,466770,0.00046677
gross_exposure,0.022,0.023,463725,0.000463725
gross_exposure,0.023,0.024,336109,0.000336109
gross_exposure,0.024,0.025,317848,0.000317848
gross_exposure,0.025,0.026,321793,0.000321793
gross_exposure,0.026,0.027,252004,0.000252004
gross_exposure,0.027,0.028,238875,0.000238875
gross_exposure,0.028,0.029,227145,0.000227145
gross_exposure,0.029,0.03,182764,0.000182764
gross_exposure,0.03,0.031,181554,0.000181554
gross_exposure,0.031,0.032,121012,0.000121012
gross_exposure,0.032,0.033,166109,0.000166109
gross_exposure,0.033,0.034,118948,0.000118948
gross_exposure,0.034,0.035,98834,9.8834e-05
gross_exposure,0.035,0.036,112787,0.000112787
gross_exposure,0.036,0.037,78899,7.8899e-05
gross_exposure,0.037,0.038,76949,7.6949e-05
gross_exposure,0.038,0.039,78312,7.8312e-05
gross_exposure,0.039,0.04,62172,6.2172e-05
gross_exposure,0.04,0.041,58276,5.8276e-05
gross_exposure,0.041,0.042,54181,5.4181e-05
gross_exposure,0.042,0.043,47816,4.7816e-05
gross_exposure,0.043,0.044,40600,4.06e-05
gross_exposure,0.044,0.045,37138,3.7138e-05
gross_exposure,0.045,0.046,46268,4.6268e-05
gross_exposure,0.046,0.047,27206,2.7206e-05
gross_exposure,0.047,0.048,27941,2.7941e-05
gross_exposure,0.048,0.049,28070,2.807e-05
gross_exposure,0.049,0.05,22977,2.2977e-05
gross_exposure,0.05,0.051,21686,2.1686e-05
gross_exposure,0.051,0.052,22337,2.2337e-05
gross_exposure,0.052,0.053,21822,2.1822e-05
gross_exposure,0.053,0.054,14169,1.4169e-05
gross_exposure,0.054,0.055,16201,1.6201e-05
gross_exposure,0.055,0.056,15723,1.5723e-05
gross_exposure,0.056,0.057,14181,1.4181e-05
gross_exposure,0.057,0.058,13974,1.3974e-05
gross_exposure,0.058,0.059,11974,1.1974e-05
gross_exposure,0.059,0.06,10502,1.0502e-05
gross_exposure,0.06,0.061,10576,1.0576e-05
gross_exposure,0.061,0.062,10703,1.0703e-05
gross_exposure,0.062,0.063,8641,8.641e-06
gross_exposure,0.063,0.064,5367,5.367e-06
gross_exposure,0.064,0.065,9712,9.712e-06
gross_exposure,0.065,0.066,9000,9e-06
gross_exposure,0.066,0.067,6366,6.366e-06
gross_exposure,0.067,0.068,6871,6.871e-06
gross_exposure,0.068,0.069,6403,6.403e-06
gross_exposure,0.069,0.07,3870,3.87e-06
gross_exposure,0.07,0.071,5890,5.89e-06
gross_exposure,0.071,0.072,6293,6.293e-06
gross_exposure,0.072,0.073,4079,4.079e-06
gross_exposure,0.073,0.074,4161,4.161e-06
gross_exposure,0.074,0.075,4551,4.551e-06
gross_exposure,0.075,0.076,3264,3.264e-06
gross_exposure,0.076,0.077,4176,4.176e-06
gross_exposure,0.077,0.078,3869,3.869e-06
gross_exposure,0.078,0.079,3733,3.733e-06
gross_exposure,0.079,0.08,2696,2.696e-06
gross_exposure,0.08,0.081,3172,3.172e-06
gross_exposure,0.081,0.082,2494,2.494e-06
gross_exposure,0.082,0.083,2853,2.853e-06
gross_exposure,0.083,0.084,2474,2.474e-06
gross_exposure,0.084,0.085,2224,2.224e-06
gross_exposure,0.085,0.086,2548,2.548e-06
gross_exposure,0.086,0.087,2040,2.04e-06
gross_exposure,0.087,0.088,1834,1.834e-06
gross_exposure,0.088,0.089,1994,1.994e-06
gross_exposure,0.089,0.09,1438,1.438e-06
gross_exposure,0.09,0.091,1769,1.769e-06
gross_exposure,0.091,0.092,2415,2.415e-06
gross_exposure,0.092,0.093,907,9.07e-07
gross_exposure,0.093,0.094,1569,1.569e-06
gross_exposure,0.094,0.095,1243,1.243e-06
gross_exposure,0.095,0.096,1242,1.242e-06
gross_exposure,0.096,0.097,1222,1.222e-06
gross_exposure,0.097,0.098,1455,1.455e-06
gross_exposure,0.098,0.099,964,9.64e-07
gross_exposure,0.099,0.1,1184,1.184e-06
gross_exposure,0.1,0.101,905,9.05e-07
gross_exposure,0.101,0.102,914,9.14e-07
gross_exposure,0.102,0.103,987,9.87e-07
gross_exposure,0.103,0.104,922,9.22e-07
gross_exposure,0.104,0.105,1046,1.046e-06
gross_exposure,0.105,0.106,764,7.64e-07
gross_exposure,0.106,0.107,590,5.9e-07
gross_exposure,0.107,0.108,698,6.98e-07
gross_exposure,0.108,0.109,622,6.22e-07
gross_exposure,0.109,0.11,684,6.84e-07
