metric,lower_inclusive,upper_exclusive,count,probability
gross_exposure,0,0.001,603518575,0.603518575
gross_exposure,0.001,0.002,65399976,0.065399976
gross_exposure,0.003,0.004,8744347,0.008744347
gross_exposure,0.005,0.006,449341,0.000449341
gross_exposure,0.006,0.007,59152728,0.059152728
gross_exposure,0.008,0.009,21652,2.1652e-05
gross_exposure,0.01,0.011,4620,4.62e-06
gross_exposure,0.011,0.012,51730945,0.051730945
gross_exposure,0.013,0.014,7626952,0.007626952
gross_exposure,0.016,0.017,43965211,0.043965211
gross_exposure,0.02,0.021,385450,0.00038545
gross_exposure,0.021,0.022,36108852,0.036108852
gross_exposure,0.023,0.024,6435547,0.006435547
gross_exposure,0.026,0.027,28684906,0.028684906
gross_exposure,0.031,0.032,21762007,0.021762007
gross_exposure,0.033,0.034,5269163,0.005269163
gross_exposure,0.035,0.036,319840,0.00031984
gross_exposure,0.036,0.037,15890780,0.01589078
gross_exposure,0.04,0.041,3687,3.687e-06
gross_exposure,0.041,0.042,11104919,0.011104919
gross_exposure,0.043,0.044,4122829,0.004122829
gross_exposure,0.046,0.047,7511360,0.00751136
gross_exposure,0.05,0.051,255708,0.000255708
gross_exposure,0.051,0.052,4741367,0.004741367
gross_exposure,0.053,0.054,3113465,0.003113465
gross_exposure,0.056,0.057,2888093,0.002888093
gross_exposure,0.058,0.059,14106,1.4106e-05
gross_exposure,0.061,0.062,1672512,0.001672512
gross_exposure,0.063,0.064,2252360,0.00225236
gross_exposure,0.065,0.066,196418,0.000196418
gross_exposure,0.066,0.067,985066,0.000985066
gross_exposure,0.07,0.071,2789,2.789e-06
gross_exposure,0.071,0.072,481938,0.000481938
gross_exposure,0.073,0.074,1562969,0.001562969
gross_exposure,0.076,0.077,240642,0.000240642
gross_exposure,0.08,0.081,145793,0.000145793
gross_exposure,0.081,0.082,113658,0.000113658
gross_exposure,0.083,0.084,1047119,0.001047119
gross_exposure,0.086,0.087,98473,9.8473e-05
gross_exposure,0.091,0.092,21444,2.1444e-05
gross_exposure,0.093,0.094,656559,0.000656559
gross_exposure,0.095,0.096,102897,0.000102897
gross_exposure,0.096,0.097,8472,8.472e-06
gross_exposure,0.1,0.101,2126,2.126e-06
gross_exposure,0.101,0.102,3246,3.246e-06
gross_exposure,0.103,0.104,396624,0.000396624
gross_exposure,0.106,0.107,35744,3.5744e-05
gross_exposure,0.108,0.109,7959,7.959e-06
gross_exposure,0.11,0.111,69216,6.9216e-05
gross_exposure,0.111,0.112,398,3.98e-07
gross_exposure,0.113,0.114,228841,0.000228841
gross_exposure,0.116,0.117,408,4.08e-07
gross_exposure,0.121,0.122,38,3.8e-08
gross_exposure,0.123,0.124,125064,0.000125064
gross_exposure,0.125,0.126,44833,4.4833e-05
gross_exposure,0.126,0.127,23895,2.3895e-05
gross_exposure,0.13,0.131,1544,1.544e-06
gross_exposure,0.131,0.132,4,4e-09
gross_exposure,0.133,0.134,70688,7.0688e-05
gross_exposure,0.136,0.137,1,1e-09
gross_exposure,0.14,0.141,27840,2.784e-05
gross_exposure,0.143,0.144,32418,3.2418e-05
gross_exposure,0.146,0.147,15802,1.5802e-05
gross_exposure,0.151,0.152,182,1.82e-07
gross_exposure,0.153,0.154,15231,1.5231e-05
gross_exposure,0.155,0.156,16206,1.6206e-05
gross_exposure,0.158,0.159,3843,3.843e-06
gross_exposure,0.16,0.161,1005,1.005e-06
gross_exposure,0.163,0.164,6861,6.861e-06
gross_exposure,0.166,0.167,9907,9.907e-06
gross_exposure,0.17,0.171,9336,9.336e-06
gross_exposure,0.173,0.174,2873,2.873e-06
gross_exposure,0.183,0.184,3566,3.566e-06
gross_exposure,0.185,0.186,4845,4.845e-06
gross_exposure,0.186,0.187,6106,6.106e-06
gross_exposure,0.19,0.191,711,7.11e-07
gross_exposure,0.193,0.194,472,4.72e-07
gross_exposure,0.2,0.201,2398,2.398e-06
gross_exposure,0.203,0.204,160,1.6e-07
gross_exposure,0.206,0.207,3418,3.418e-06
gross_exposure,0.208,0.209,1473,1.473e-06
gross_exposure,0.213,0.214,51,5.1e-08
gross_exposure,0.215,0.216,1185,1.185e-06
gross_exposure,0.22,0.221,434,4.34e-07
gross_exposure,0.221,0.222,83,8.3e-08
gross_exposure,0.223,0.224,17,1.7e-08
gross_exposure,0.226,0.227,1892,1.892e-06
gross_exposure,0.23,0.231,541,5.41e-07
gross_exposure,0.233,0.234,892,8.92e-07
gross_exposure,0.243,0.244,4,4e-09
gross_exposure,0.245,0.246,228,2.28e-07
gross_exposure,0.246,0.247,999,9.99e-07
gross_exposure,0.25,0.251,262,2.62e-07
gross_exposure,0.253,0.254,9,9e-09
gross_exposure,0.256,0.257,42,4.2e-08
gross_exposure,0.258,0.259,531,5.31e-07
gross_exposure,0.26,0.261,116,1.16e-07
gross_exposure,0.266,0.267,527,5.27e-07
gross_exposure,0.275,0.276,43,4.3e-08
gross_exposure,0.28,0.281,132,1.32e-07
gross_exposure,0.283,0.284,292,2.92e-07
gross_exposure,0.286,0.287,216,2.16e-07
gross_exposure,0.29,0.291,26,2.6e-08
gross_exposure,0.291,0.292,29,2.9e-08
gross_exposure,0.293,0.294,7,7e-09
gross_exposure,0.305,0.306,4,4e-09
gross_exposure,0.306,0.307,107,1.07e-07
gross_exposure,0.308,0.309,125,1.25e-07
gross_exposure,0.31,0.311,66,6.6e-08
gross_exposure,0.32,0.321,2,2e-09
gross_exposure,0.326,0.327,74,7.4e-08
gross_exposure,0.333,0.334,57,5.7e-08
gross_exposure,0.34,0.341,36,3.6e-08
gross_exposure,0.346,0.347,25,2.5e-08
gross_exposure,0.358,0.359,31,3.1e-08
gross_exposure,0.361,0.362,10,1e-08
gross_exposure,0.365,0.366,1,1e-09
gross_exposure,0.366,0.367,11,1.1e-08
gross_exposure,0.37,0.371,30,3e-08
gross_exposure,0.383,0.384,13,1.3e-08
gross_exposure,0.386,0.387,4,4e-09
gross_exposure,0.396,0.397,3,3e-09
gross_exposure,0.4,0.401,7,7e-09
gross_exposure,0.406,0.407,1,1e-09
gross_exposure,0.408,0.409,3,3e-09
gross_exposure,0.43,0.431,2,2e-09
gross_exposure,0.431,0.432,6,6e-09
gross_exposure,0.433,0.434,1,1e-09
gross_exposure,0.458,0.459,3,3e-09
gross_exposure,0.49,0.491,2,2e-09
gross_exposure,0.58,0.581,1,1e-09
absolute_return,0,0.001,638463800,0.6384638
absolute_return,0.001,0.002,56590661,0.056590661
absolute_return,0.002,0.003,3423980,0.00342398
absolute_return,0.003,0.004,7910397,0.007910397
absolute_return,0.005,0.006,312163,0.000312163
absolute_return,0.006,0.007,51025096,0.051025096
absolute_return,0.008,0.009,3207596,0.003207596
absolute_return,0.01,0.011,2659,2.659e-06
absolute_return,0.011,0.012,44502125,0.044502125
absolute_return,0.013,0.014,6890337,0.006890337
absolute_return,0.014,0.015,2906110,0.00290611
absolute_return,0.016,0.017,37695243,0.037695243
absolute_return,0.02,0.021,2834393,0.002834393
absolute_return,0.021,0.022,30833636,0.030833636
absolute_return,0.023,0.024,5805253,0.005805253
absolute_return,0.026,0.027,26566596,0.026566596
absolute_return,0.031,0.032,18407238,0.018407238
absolute_return,0.032,0.033,1821428,0.001821428
absolute_return,0.033,0.034,4738302,0.004738302
absolute_return,0.035,0.036,220292,0.000220292
absolute_return,0.036,0.037,13372423,0.013372423
absolute_return,0.038,0.039,1449286,0.001449286
absolute_return,0.04,0.041,2126,2.126e-06
absolute_return,0.041,0.042,9290445,0.009290445
absolute_return,0.043,0.044,3705919,0.003705919
absolute_return,0.044,0.045,1107893,0.001107893
absolute_return,0.046,0.047,6229738,0.006229738
absolute_return,0.05,0.051,985431,0.000985431
absolute_return,0.051,0.052,3915472,0.003915472
absolute_return,0.053,0.054,2792752,0.002792752
absolute_return,0.056,0.057,2935505,0.002935505
absolute_return,0.058,0.059,8251,8.251e-06
absolute_return,0.061,0.062,1360635,0.001360635
absolute_return,0.062,0.063,378768,0.000378768
absolute_return,0.063,0.064,2015123,0.002015123
absolute_return,0.065,0.066,134717,0.000134717
absolute_return,0.066,0.067,786343,0.000786343
absolute_return,0.068,0.069,241049,0.000241049
absolute_return,0.07,0.071,1677,1.677e-06
absolute_return,0.071,0.072,386126,0.000386126
absolute_return,0.073,0.074,1393961,0.001393961
absolute_return,0.074,0.075,146169,0.000146169
absolute_return,0.076,0.077,191238,0.000191238
absolute_return,0.08,0.081,183371,0.000183371
absolute_return,0.081,0.082,89407,8.9407e-05
absolute_return,0.083,0.084,928432,0.000928432
absolute_return,0.086,0.087,116270,0.00011627
absolute_return,0.091,0.092,16489,1.6489e-05
absolute_return,0.092,0.093,23443,2.3443e-05
absolute_return,0.093,0.094,582466,0.000582466
absolute_return,0.095,0.096,70280,7.028e-05
absolute_return,0.096,0.097,6537,6.537e-06
absolute_return,0.098,0.099,11477,1.1477e-05
absolute_return,0.1,0.101,1248,1.248e-06
absolute_return,0.101,0.102,2451,2.451e-06
absolute_return,0.103,0.104,350015,0.000350015
absolute_return,0.104,0.105,5278,5.278e-06
absolute_return,0.106,0.107,23552,2.3552e-05
absolute_return,0.108,0.109,4743,4.743e-06
absolute_return,0.11,0.111,49468,4.9468e-05
absolute_return,0.111,0.112,295,2.95e-07
absolute_return,0.113,0.114,201359,0.000201359
absolute_return,0.116,0.117,1170,1.17e-06
absolute_return,0.121,0.122,31,3.1e-08
absolute_return,0.122,0.123,391,3.91e-07
absolute_return,0.123,0.124,109530,0.00010953
absolute_return,0.125,0.126,30502,3.0502e-05
absolute_return,0.126,0.127,15629,1.5629e-05
absolute_return,0.128,0.129,144,1.44e-07
absolute_return,0.13,0.131,907,9.07e-07
absolute_return,0.131,0.132,3,3e-09
absolute_return,0.133,0.134,60101,6.0101e-05
absolute_return,0.134,0.135,46,4.6e-08
absolute_return,0.136,0.137,1,1e-09
absolute_return,0.14,0.141,18820,1.882e-05
absolute_return,0.143,0.144,28176,2.8176e-05
absolute_return,0.146,0.147,10441,1.0441e-05
absolute_return,0.151,0.152,100,1e-07
absolute_return,0.153,0.154,13110,1.311e-05
absolute_return,0.155,0.156,10940,1.094e-05
absolute_return,0.158,0.159,2321,2.321e-06
absolute_return,0.16,0.161,608,6.08e-07
absolute_return,0.163,0.164,5864,5.864e-06
absolute_return,0.166,0.167,6425,6.425e-06
absolute_return,0.17,0.171,6319,6.319e-06
absolute_return,0.173,0.174,2454,2.454e-06
absolute_return,0.183,0.184,2365,2.365e-06
absolute_return,0.185,0.186,3255,3.255e-06
absolute_return,0.186,0.187,3979,3.979e-06
absolute_return,0.19,0.191,429,4.29e-07
absolute_return,0.193,0.194,384,3.84e-07
absolute_return,0.2,0.201,1616,1.616e-06
absolute_return,0.203,0.204,130,1.3e-07
absolute_return,0.206,0.207,2201,2.201e-06
absolute_return,0.208,0.209,873,8.73e-07
absolute_return,0.213,0.214,44,4.4e-08
absolute_return,0.215,0.216,812,8.12e-07
absolute_return,0.22,0.221,260,2.6e-07
absolute_return,0.221,0.222,48,4.8e-08
absolute_return,0.223,0.224,16,1.6e-08
absolute_return,0.226,0.227,1284,1.284e-06
absolute_return,0.23,0.231,351,3.51e-07
absolute_return,0.233,0.234,504,5.04e-07
absolute_return,0.243,0.244,3,3e-09
absolute_return,0.245,0.246,159,1.59e-07
absolute_return,0.246,0.247,623,6.23e-07
absolute_return,0.25,0.251,142,1.42e-07
absolute_return,0.253,0.254,6,6e-09
absolute_return,0.256,0.257,24,2.4e-08
absolute_return,0.258,0.259,280,2.8e-07
absolute_return,0.26,0.261,73,7.3e-08
absolute_return,0.266,0.267,333,3.33e-07
absolute_return,0.275,0.276,31,3.1e-08
absolute_return,0.28,0.281,78,7.8e-08
absolute_return,0.283,0.284,166,1.66e-07
absolute_return,0.286,0.287,143,1.43e-07
absolute_return,0.29,0.291,15,1.5e-08
absolute_return,0.291,0.292,22,2.2e-08
absolute_return,0.293,0.294,2,2e-09
absolute_return,0.305,0.306,3,3e-09
absolute_return,0.306,0.307,58,5.8e-08
absolute_return,0.308,0.309,75,7.5e-08
absolute_return,0.31,0.311,43,4.3e-08
absolute_return,0.32,0.321,2,2e-09
absolute_return,0.326,0.327,43,4.3e-08
absolute_return,0.333,0.334,41,4.1e-08
absolute_return,0.34,0.341,27,2.7e-08
absolute_return,0.346,0.347,15,1.5e-08
absolute_return,0.358,0.359,19,1.9e-08
absolute_return,0.361,0.362,5,5e-09
absolute_return,0.366,0.367,8,8e-09
absolute_return,0.37,0.371,16,1.6e-08
absolute_return,0.383,0.384,6,6e-09
absolute_return,0.386,0.387,3,3e-09
absolute_return,0.396,0.397,2,2e-09
absolute_return,0.4,0.401,4,4e-09
absolute_return,0.408,0.409,3,3e-09
absolute_return,0.43,0.431,2,2e-09
absolute_return,0.431,0.432,5,5e-09
absolute_return,0.433,0.434,1,1e-09
absolute_return,0.458,0.459,1,1e-09
absolute_return,0.58,0.581,1,1e-09
