metric,lower_inclusive,upper_exclusive,count,probability
gross_exposure,0,0.001,772999994,0.772999994
gross_exposure,0.001,0.002,23193898,0.023193898
gross_exposure,0.002,0.003,20633434,0.020633434
gross_exposure,0.003,0.004,18953980,0.01895398
gross_exposure,0.004,0.005,16886704,0.016886704
gross_exposure,0.005,0.006,14507221,0.014507221
gross_exposure,0.006,0.007,13299022,0.013299022
gross_exposure,0.007,0.008,12567288,0.012567288
gross_exposure,0.008,0.009,10593939,0.010593939
gross_exposure,0.009,0.01,9462588,0.009462588
gross_exposure,0.01,0.011,8911208,0.008911208
gross_exposure,0.011,0.012,7809556,0.007809556
gross_exposure,0.012,0.013,6708157,0.006708157
gross_exposure,0.013,0.014,6482240,0.00648224
gross_exposure,0.014,0.015,5622961,0.005622961
gross_exposure,0.015,0.016,4934198,0.004934198
gross_exposure,0.016,0.017,4708862,0.004708862
gross_exposure,0.017,0.018,4065445,0.004065445
gross_exposure,0.018,0.019,3591299,0.003591299
gross_exposure,0.019,0.02,3282535,0.003282535
gross_exposure,0.02,0.021,3291191,0.003291191
gross_exposure,0.021,0.022,2477266,0.002477266
gross_exposure,0.022,0.023,2563361,0.002563361
gross_exposure,0.023,0.024,2198985,0.002198985
gross_exposure,0.024,0.025,1945095,0.001945095
gross_exposure,0.025,0.026,1715253,0.001715253
gross_exposure,0.026,0.027,1594110,0.00159411
gross_exposure,0.027,0.028,1512133,0.001512133
gross_exposure,0.028,0.029,1256526,0.001256526
gross_exposure,0.029,0.03,1175962,0.001175962
gross_exposure,0.03,0.031,1081722,0.001081722
gross_exposure,0.031,0.032,849395,0.000849395
gross_exposure,0.032,0.033,857972,0.000857972
gross_exposure,0.033,0.034,803922,0.000803922
gross_exposure,0.034,0.035,692756,0.000692756
gross_exposure,0.035,0.036,617988,0.000617988
gross_exposure,0.036,0.037,550841,0.000550841
gross_exposure,0.037,0.038,545237,0.000545237
gross_exposure,0.038,0.039,390908,0.000390908
gross_exposure,0.039,0.04,408198,0.000408198
gross_exposure,0.04,0.041,400376,0.000400376
gross_exposure,0.041,0.042,330717,0.000330717
gross_exposure,0.042,0.043,278827,0.000278827
gross_exposure,0.043,0.044,260800,0.0002608
gross_exposure,0.044,0.045,273680,0.00027368
gross_exposure,0.045,0.046,206601,0.000206601
gross_exposure,0.046,0.047,179852,0.000179852
