metric,lower_inclusive,upper_exclusive,count,probability
gross_exposure,0,0.001,680464584,0.680464584
gross_exposure,0.001,0.002,24105375,0.024105375
gross_exposure,0.002,0.003,16916696,0.016916696
gross_exposure,0.003,0.004,19221931,0.019221931
gross_exposure,0.004,0.005,17253350,0.01725335
gross_exposure,0.005,0.006,12765662,0.012765662
gross_exposure,0.006,0.007,14769674,0.014769674
gross_exposure,0.007,0.008,11644901,0.011644901
gross_exposure,0.008,0.009,12223483,0.012223483
gross_exposure,0.009,0.01,11654198,0.011654198
gross_exposure,0.01,0.011,10450572,0.010450572
gross_exposure,0.011,0.012,10132005,0.010132005
gross_exposure,0.012,0.013,10272009,0.010272009
gross_exposure,0.013,0.014,7800500,0.0078005
gross_exposure,0.014,0.015,10389527,0.010389527
gross_exposure,0.015,0.016,7393135,0.007393135
gross_exposure,0.016,0.017,6045888,0.006045888
gross_exposure,0.017,0.018,6781680,0.00678168
gross_exposure,0.018,0.019,5654100,0.0056541
gross_exposure,0.019,0.02,7326361,0.007326361
gross_exposure,0.02,0.021,5335386,0.005335386
gross_exposure,0.021,0.022,5562181,0.005562181
gross_exposure,0.022,0.023,5046227,0.005046227
gross_exposure,0.023,0.024,5210659,0.005210659
gross_exposure,0.024,0.025,4897680,0.00489768
gross_exposure,0.025,0.026,3261108,0.003261108
gross_exposure,0.026,0.027,4452532,0.004452532
gross_exposure,0.027,0.028,4121510,0.00412151
gross_exposure,0.028,0.029,3179075,0.003179075
gross_exposure,0.029,0.03,2502833,0.002502833
gross_exposure,0.03,0.031,3427187,0.003427187
gross_exposure,0.031,0.032,3253459,0.003253459
gross_exposure,0.032,0.033,2600483,0.002600483
gross_exposure,0.033,0.034,3043494,0.003043494
gross_exposure,0.034,0.035,2396431,0.002396431
gross_exposure,0.035,0.036,1593899,0.001593899
gross_exposure,0.036,0.037,2125511,0.002125511
gross_exposure,0.037,0.038,2168780,0.00216878
gross_exposure,0.038,0.039,2140628,0.002140628
gross_exposure,0.039,0.04,1145702,0.001145702
gross_exposure,0.04,0.041,1956469,0.001956469
gross_exposure,0.041,0.042,1759194,0.001759194
gross_exposure,0.042,0.043,1525870,0.00152587
gross_exposure,0.043,0.044,1461782,0.001461782
gross_exposure,0.044,0.045,1444694,0.001444694
gross_exposure,0.045,0.046,1202147,0.001202147
gross_exposure,0.046,0.047,765058,0.000765058
gross_exposure,0.047,0.048,1356212,0.001356212
gross_exposure,0.048,0.049,1048621,0.001048621
gross_exposure,0.049,0.05,841177,0.000841177
gross_exposure,0.05,0.051,802850,0.00080285
gross_exposure,0.051,0.052,977804,0.000977804
gross_exposure,0.052,0.053,727598,0.000727598
gross_exposure,0.053,0.054,1010618,0.001010618
gross_exposure,0.054,0.055,736966,0.000736966
gross_exposure,0.055,0.056,528305,0.000528305
gross_exposure,0.056,0.057,561557,0.000561557
gross_exposure,0.057,0.058,513595,0.000513595
gross_exposure,0.058,0.059,775501,0.000775501
gross_exposure,0.059,0.06,179808,0.000179808
gross_exposure,0.06,0.061,868409,0.000868409
gross_exposure,0.061,0.062,237689,0.000237689
gross_exposure,0.062,0.063,734868,0.000734868
gross_exposure,0.063,0.064,322649,0.000322649
gross_exposure,0.064,0.065,337430,0.00033743
gross_exposure,0.065,0.066,367854,0.000367854
