metric,lower_inclusive,upper_exclusive,count,probability
gross_exposure,0,0.001,800960242,0.800960242
gross_exposure,0.001,0.002,14956442,0.014956442
gross_exposure,0.002,0.003,4071157,0.004071157
gross_exposure,0.003,0.004,13748773,0.013748773
gross_exposure,0.004,0.005,4458239,0.004458239
gross_exposure,0.005,0.006,3387658,0.003387658
gross_exposure,0.006,0.007,8324574,0.008324574
gross_exposure,0.007,0.008,7488243,0.007488243
gross_exposure,0.008,0.009,4661505,0.004661505
gross_exposure,0.009,0.01,4883443,0.004883443
gross_exposure,0.01,0.011,7015268,0.007015268
gross_exposure,0.011,0.012,6679082,0.006679082
gross_exposure,0.012,0.013,2635759,0.002635759
gross_exposure,0.013,0.014,5525200,0.0055252
gross_exposure,0.014,0.015,4120167,0.004120167
gross_exposure,0.015,0.016,6825391,0.006825391
gross_exposure,0.016,0.017,6531404,0.006531404
gross_exposure,0.017,0.018,971815,0.000971815
gross_exposure,0.018,0.019,3318207,0.003318207
gross_exposure,0.019,0.02,5993869,0.005993869
gross_exposure,0.02,0.021,2853268,0.002853268
gross_exposure,0.021,0.022,6270250,0.00627025
gross_exposure,0.022,0.023,2436863,0.002436863
gross_exposure,0.023,0.024,3187603,0.003187603
gross_exposure,0.024,0.025,1547624,0.001547624
gross_exposure,0.025,0.026,2769796,0.002769796
gross_exposure,0.026,0.027,2352224,0.002352224
gross_exposure,0.027,0.028,4489338,0.004489338
gross_exposure,0.028,0.029,387766,0.000387766
gross_exposure,0.029,0.03,3065252,0.003065252
gross_exposure,0.03,0.031,3602735,0.003602735
gross_exposure,0.031,0.032,2120179,0.002120179
gross_exposure,0.032,0.033,802919,0.000802919
gross_exposure,0.033,0.034,3330679,0.003330679
gross_exposure,0.034,0.035,716397,0.000716397
gross_exposure,0.035,0.036,153391,0.000153391
gross_exposure,0.036,0.037,4291908,0.004291908
gross_exposure,0.037,0.038,415049,0.000415049
gross_exposure,0.038,0.039,1966496,0.001966496
gross_exposure,0.039,0.04,1885920,0.00188592
gross_exposure,0.04,0.041,3670635,0.003670635
gross_exposure,0.041,0.042,210186,0.000210186
gross_exposure,0.042,0.043,1843235,0.001843235
gross_exposure,0.043,0.044,1506242,0.001506242
gross_exposure,0.044,0.045,305434,0.000305434
gross_exposure,0.045,0.046,1700620,0.00170062
gross_exposure,0.046,0.047,1181131,0.001181131
gross_exposure,0.047,0.048,516853,0.000516853
gross_exposure,0.048,0.049,129933,0.000129933
gross_exposure,0.049,0.05,2603859,0.002603859
