metric,lower_inclusive,upper_exclusive,count,probability
gross_exposure,0,0.001,737982282,0.737982282
gross_exposure,0.001,0.002,15370064,0.015370064
gross_exposure,0.002,0.003,16830734,0.016830734
gross_exposure,0.003,0.004,7078812,0.007078812
gross_exposure,0.004,0.005,10422200,0.0104222
gross_exposure,0.005,0.006,10415908,0.010415908
gross_exposure,0.006,0.007,7099155,0.007099155
gross_exposure,0.007,0.008,11563978,0.011563978
gross_exposure,0.008,0.009,10511276,0.010511276
gross_exposure,0.009,0.01,6917151,0.006917151
gross_exposure,0.01,0.011,4640057,0.004640057
gross_exposure,0.011,0.012,7799640,0.00779964
gross_exposure,0.012,0.013,7302699,0.007302699
gross_exposure,0.013,0.014,3866229,0.003866229
gross_exposure,0.014,0.015,5453826,0.005453826
gross_exposure,0.015,0.016,8260551,0.008260551
gross_exposure,0.016,0.017,4094737,0.004094737
gross_exposure,0.017,0.018,5737852,0.005737852
gross_exposure,0.018,0.019,5550850,0.00555085
gross_exposure,0.019,0.02,3940794,0.003940794
gross_exposure,0.02,0.021,5747269,0.005747269
gross_exposure,0.021,0.022,1759648,0.001759648
gross_exposure,0.022,0.023,6336184,0.006336184
gross_exposure,0.023,0.024,4258552,0.004258552
gross_exposure,0.024,0.025,4520636,0.004520636
gross_exposure,0.025,0.026,4084725,0.004084725
gross_exposure,0.026,0.027,6631858,0.006631858
gross_exposure,0.027,0.028,1218164,0.001218164
gross_exposure,0.028,0.029,3307129,0.003307129
gross_exposure,0.029,0.03,2252706,0.002252706
gross_exposure,0.03,0.031,2823742,0.002823742
gross_exposure,0.031,0.032,2579176,0.002579176
gross_exposure,0.032,0.033,155702,0.000155702
gross_exposure,0.033,0.034,4726608,0.004726608
gross_exposure,0.034,0.035,3306102,0.003306102
gross_exposure,0.035,0.036,2649435,0.002649435
gross_exposure,0.036,0.037,2730112,0.002730112
gross_exposure,0.037,0.038,1306801,0.001306801
gross_exposure,0.038,0.039,2050934,0.002050934
gross_exposure,0.039,0.04,1578724,0.001578724
gross_exposure,0.04,0.041,648786,0.000648786
gross_exposure,0.041,0.042,4219859,0.004219859
gross_exposure,0.042,0.043,145253,0.000145253
gross_exposure,0.043,0.044,1957888,0.001957888
gross_exposure,0.044,0.045,2309100,0.0023091
gross_exposure,0.045,0.046,2526377,0.002526377
gross_exposure,0.046,0.047,1300921,0.001300921
gross_exposure,0.047,0.048,2086808,0.002086808
gross_exposure,0.048,0.049,1247621,0.001247621
gross_exposure,0.049,0.05,383866,0.000383866
gross_exposure,0.05,0.051,1637631,0.001637631
gross_exposure,0.051,0.052,839014,0.000839014
gross_exposure,0.052,0.053,803595,0.000803595
gross_exposure,0.053,0.054,608759,0.000608759
gross_exposure,0.054,0.055,2600796,0.002600796
gross_exposure,0.055,0.056,140598,0.000140598
gross_exposure,0.056,0.057,144052,0.000144052
gross_exposure,0.057,0.058,1030492,0.001030492
gross_exposure,0.058,0.059,933877,0.000933877
gross_exposure,0.059,0.06,1387098,0.001387098
gross_exposure,0.06,0.061,588170,0.00058817
gross_exposure,0.061,0.062,1222653,0.001222653
gross_exposure,0.062,0.063,340349,0.000340349
gross_exposure,0.063,0.064,1758179,0.001758179
gross_exposure,0.064,0.065,5029,5.029e-06
gross_exposure,0.065,0.066,270418,0.000270418
gross_exposure,0.066,0.067,1363050,0.00136305
gross_exposure,0.067,0.068,353267,0.000353267
gross_exposure,0.068,0.069,366025,0.000366025
gross_exposure,0.069,0.07,321803,0.000321803
gross_exposure,0.07,0.071,705097,0.000705097
gross_exposure,0.071,0.072,626670,0.00062667
gross_exposure,0.072,0.073,439685,0.000439685
gross_exposure,0.073,0.074,228252,0.000228252
gross_exposure,0.074,0.075,5625,5.625e-06
gross_exposure,0.075,0.076,71818,7.1818e-05
gross_exposure,0.076,0.077,1587314,0.001587314
gross_exposure,0.077,0.078,9084,9.084e-06
gross_exposure,0.078,0.079,79961,7.9961e-05
gross_exposure,0.079,0.08,99688,9.9688e-05
gross_exposure,0.08,0.081,342601,0.000342601
gross_exposure,0.081,0.082,455614,0.000455614
gross_exposure,0.082,0.083,674274,0.000674274
gross_exposure,0.083,0.084,369119,0.000369119
gross_exposure,0.084,0.085,137335,0.000137335
gross_exposure,0.085,0.086,195159,0.000195159
gross_exposure,0.086,0.087,64895,6.4895e-05
gross_exposure,0.087,0.088,526169,0.000526169
gross_exposure,0.088,0.089,224084,0.000224084
gross_exposure,0.089,0.09,46008,4.6008e-05
