metric,lower_inclusive,upper_exclusive,count,probability
gross_exposure,0,0.001,876535826,0.876535826
gross_exposure,0.001,0.002,6486757,0.006486757
gross_exposure,0.002,0.003,6960578,0.006960578
gross_exposure,0.003,0.004,6588826,0.006588826
gross_exposure,0.004,0.005,5823948,0.005823948
gross_exposure,0.005,0.006,5212291,0.005212291
gross_exposure,0.006,0.007,5631487,0.005631487
gross_exposure,0.007,0.008,5078187,0.005078187
gross_exposure,0.008,0.009,4615039,0.004615039
gross_exposure,0.009,0.01,5355816,0.005355816
gross_exposure,0.01,0.011,4195833,0.004195833
gross_exposure,0.011,0.012,3730322,0.003730322
gross_exposure,0.012,0.013,3471349,0.003471349
gross_exposure,0.013,0.014,2938082,0.002938082
gross_exposure,0.014,0.015,3314555,0.003314555
gross_exposure,0.015,0.016,3381064,0.003381064
gross_exposure,0.016,0.017,3101014,0.003101014
gross_exposure,0.017,0.018,3007486,0.003007486
gross_exposure,0.018,0.019,3117772,0.003117772
gross_exposure,0.019,0.02,2061282,0.002061282
gross_exposure,0.02,0.021,2149882,0.002149882
gross_exposure,0.021,0.022,2111107,0.002111107
gross_exposure,0.022,0.023,2068727,0.002068727
gross_exposure,0.023,0.024,1834517,0.001834517
gross_exposure,0.024,0.025,958533,0.000958533
gross_exposure,0.025,0.026,2227162,0.002227162
gross_exposure,0.026,0.027,1844972,0.001844972
gross_exposure,0.027,0.028,1273780,0.00127378
gross_exposure,0.028,0.029,1967791,0.001967791
gross_exposure,0.029,0.03,1173137,0.001173137
gross_exposure,0.03,0.031,1368038,0.001368038
gross_exposure,0.031,0.032,724545,0.000724545
gross_exposure,0.032,0.033,1350702,0.001350702
gross_exposure,0.033,0.034,1221101,0.001221101
gross_exposure,0.034,0.035,404270,0.00040427
gross_exposure,0.035,0.036,1229871,0.001229871
gross_exposure,0.036,0.037,756055,0.000756055
gross_exposure,0.037,0.038,1131266,0.001131266
gross_exposure,0.038,0.039,578167,0.000578167
gross_exposure,0.039,0.04,855470,0.00085547
gross_exposure,0.04,0.041,716823,0.000716823
gross_exposure,0.041,0.042,470322,0.000470322
gross_exposure,0.042,0.043,744480,0.00074448
gross_exposure,0.043,0.044,346835,0.000346835
gross_exposure,0.044,0.045,730498,0.000730498
gross_exposure,0.045,0.046,270612,0.000270612
gross_exposure,0.046,0.047,759711,0.000759711
gross_exposure,0.047,0.048,175738,0.000175738
gross_exposure,0.048,0.049,502328,0.000502328
gross_exposure,0.049,0.05,339434,0.000339434
gross_exposure,0.05,0.051,424337,0.000424337
gross_exposure,0.051,0.052,367136,0.000367136
gross_exposure,0.052,0.053,254803,0.000254803
gross_exposure,0.053,0.054,416052,0.000416052
gross_exposure,0.054,0.055,197140,0.00019714
gross_exposure,0.055,0.056,389659,0.000389659
gross_exposure,0.056,0.057,227925,0.000227925
gross_exposure,0.057,0.058,216414,0.000216414
gross_exposure,0.058,0.059,286050,0.00028605
gross_exposure,0.059,0.06,254829,0.000254829
gross_exposure,0.06,0.061,198917,0.000198917
gross_exposure,0.061,0.062,114465,0.000114465
gross_exposure,0.062,0.063,230890,0.00023089
gross_exposure,0.063,0.064,90872,9.0872e-05
gross_exposure,0.064,0.065,134977,0.000134977
gross_exposure,0.065,0.066,222976,0.000222976
gross_exposure,0.066,0.067,59723,5.9723e-05
gross_exposure,0.067,0.068,140792,0.000140792
gross_exposure,0.068,0.069,215322,0.000215322
gross_exposure,0.069,0.07,43914,4.3914e-05
gross_exposure,0.07,0.071,158300,0.0001583
gross_exposure,0.071,0.072,108100,0.0001081
gross_exposure,0.072,0.073,64631,6.4631e-05
gross_exposure,0.073,0.074,95872,9.5872e-05
gross_exposure,0.074,0.075,120209,0.000120209
gross_exposure,0.075,0.076,82539,8.2539e-05
gross_exposure,0.076,0.077,34166,3.4166e-05
gross_exposure,0.077,0.078,134230,0.00013423
gross_exposure,0.078,0.079,101938,0.000101938
gross_exposure,0.079,0.08,34666,3.4666e-05
gross_exposure,0.08,0.081,91489,9.1489e-05
gross_exposure,0.081,0.082,33671,3.3671e-05
