metric,lower_inclusive,upper_exclusive,count,probability
gross_exposure,0,0.001,719393534,0.719393534
gross_exposure,0.001,0.002,13128411,0.013128411
gross_exposure,0.002,0.003,3290070,0.00329007
gross_exposure,0.003,0.004,10666405,0.010666405
gross_exposure,0.004,0.005,3130260,0.00313026
gross_exposure,0.005,0.006,2754809,0.002754809
gross_exposure,0.006,0.007,7417220,0.00741722
gross_exposure,0.007,0.008,7674585,0.007674585
gross_exposure,0.008,0.009,3775741,0.003775741
gross_exposure,0.009,0.01,5847326,0.005847326
gross_exposure,0.01,0.011,5363009,0.005363009
gross_exposure,0.011,0.012,4749282,0.004749282
gross_exposure,0.012,0.013,5045566,0.005045566
gross_exposure,0.013,0.014,5630665,0.005630665
gross_exposure,0.014,0.015,4158541,0.004158541
gross_exposure,0.015,0.016,5761564,0.005761564
gross_exposure,0.016,0.017,7167591,0.007167591
gross_exposure,0.017,0.018,1239608,0.001239608
gross_exposure,0.018,0.019,4653007,0.004653007
gross_exposure,0.019,0.02,6493207,0.006493207
gross_exposure,0.02,0.021,3310441,0.003310441
gross_exposure,0.021,0.022,5787017,0.005787017
gross_exposure,0.022,0.023,3489529,0.003489529
gross_exposure,0.023,0.024,3805417,0.003805417
gross_exposure,0.024,0.025,3677263,0.003677263
gross_exposure,0.025,0.026,3158903,0.003158903
gross_exposure,0.026,0.027,3364252,0.003364252
gross_exposure,0.027,0.028,5201590,0.00520159
gross_exposure,0.028,0.029,1156755,0.001156755
gross_exposure,0.029,0.03,5149720,0.00514972
gross_exposure,0.03,0.031,4163183,0.004163183
gross_exposure,0.031,0.032,2869166,0.002869166
gross_exposure,0.032,0.033,1333185,0.001333185
gross_exposure,0.033,0.034,3732265,0.003732265
gross_exposure,0.034,0.035,1576601,0.001576601
gross_exposure,0.035,0.036,1357244,0.001357244
gross_exposure,0.036,0.037,7177332,0.007177332
gross_exposure,0.037,0.038,1678957,0.001678957
gross_exposure,0.038,0.039,2836991,0.002836991
gross_exposure,0.039,0.04,2446541,0.002446541
gross_exposure,0.04,0.041,3985242,0.003985242
gross_exposure,0.041,0.042,816208,0.000816208
gross_exposure,0.042,0.043,3040744,0.003040744
gross_exposure,0.043,0.044,2861613,0.002861613
gross_exposure,0.044,0.045,1159194,0.001159194
gross_exposure,0.045,0.046,3055235,0.003055235
gross_exposure,0.046,0.047,2342366,0.002342366
gross_exposure,0.047,0.048,1765703,0.001765703
gross_exposure,0.048,0.049,375411,0.000375411
gross_exposure,0.049,0.05,4926809,0.004926809
gross_exposure,0.05,0.051,116543,0.000116543
gross_exposure,0.051,0.052,1994365,0.001994365
gross_exposure,0.052,0.053,2555186,0.002555186
gross_exposure,0.053,0.054,2436507,0.002436507
gross_exposure,0.054,0.055,704622,0.000704622
gross_exposure,0.055,0.056,1961323,0.001961323
gross_exposure,0.056,0.057,2041939,0.002041939
gross_exposure,0.057,0.058,1298749,0.001298749
gross_exposure,0.058,0.059,3281715,0.003281715
gross_exposure,0.059,0.06,706284,0.000706284
gross_exposure,0.06,0.061,2541612,0.002541612
gross_exposure,0.061,0.062,694700,0.0006947
gross_exposure,0.062,0.063,1440753,0.001440753
gross_exposure,0.063,0.064,1420937,0.001420937
gross_exposure,0.064,0.065,620130,0.00062013
gross_exposure,0.065,0.066,1758240,0.00175824
gross_exposure,0.066,0.067,1450920,0.00145092
gross_exposure,0.067,0.068,1345454,0.001345454
gross_exposure,0.068,0.069,1173112,0.001173112
gross_exposure,0.069,0.07,78213,7.8213e-05
gross_exposure,0.07,0.071,143967,0.000143967
gross_exposure,0.071,0.072,4249529,0.004249529
gross_exposure,0.072,0.073,693583,0.000693583
gross_exposure,0.073,0.074,353444,0.000353444
gross_exposure,0.074,0.075,1377502,0.001377502
gross_exposure,0.075,0.076,872430,0.00087243
gross_exposure,0.076,0.077,1306790,0.00130679
gross_exposure,0.077,0.078,1674954,0.001674954
gross_exposure,0.078,0.079,592261,0.000592261
gross_exposure,0.079,0.08,981753,0.000981753
gross_exposure,0.08,0.081,1331768,0.001331768
gross_exposure,0.081,0.082,1592231,0.001592231
gross_exposure,0.082,0.083,62831,6.2831e-05
gross_exposure,0.083,0.084,909383,0.000909383
gross_exposure,0.084,0.085,505052,0.000505052
gross_exposure,0.085,0.086,953278,0.000953278
gross_exposure,0.086,0.087,980554,0.000980554
gross_exposure,0.087,0.088,198104,0.000198104
gross_exposure,0.088,0.089,1841444,0.001841444
gross_exposure,0.089,0.09,27647,2.7647e-05
gross_exposure,0.09,0.091,816213,0.000816213
gross_exposure,0.091,0.092,982058,0.000982058
gross_exposure,0.092,0.093,669747,0.000669747
gross_exposure,0.093,0.094,749524,0.000749524
gross_exposure,0.094,0.095,386462,0.000386462
gross_exposure,0.095,0.096,1507175,0.001507175
gross_exposure,0.096,0.097,15207,1.5207e-05
gross_exposure,0.097,0.098,473902,0.000473902
gross_exposure,0.098,0.099,1323374,0.001323374
gross_exposure,0.099,0.1,47823,4.7823e-05
gross_exposure,0.1,0.101,799112,0.000799112
gross_exposure,0.101,0.102,529411,0.000529411
gross_exposure,0.102,0.103,460643,0.000460643
gross_exposure,0.103,0.104,357387,0.000357387
gross_exposure,0.104,0.105,218017,0.000218017
gross_exposure,0.105,0.106,931646,0.000931646
gross_exposure,0.106,0.107,675279,0.000675279
gross_exposure,0.107,0.108,601423,0.000601423
gross_exposure,0.108,0.109,603697,0.000603697
gross_exposure,0.109,0.11,357518,0.000357518
gross_exposure,0.11,0.111,168354,0.000168354
gross_exposure,0.111,0.112,23330,2.333e-05
gross_exposure,0.112,0.113,67948,6.7948e-05
gross_exposure,0.113,0.114,124566,0.000124566
gross_exposure,0.114,0.115,2623093,0.002623093
gross_exposure,0.115,0.116,50266,5.0266e-05
gross_exposure,0.116,0.117,1417,1.417e-06
gross_exposure,0.117,0.118,275642,0.000275642
gross_exposure,0.118,0.119,79597,7.9597e-05
gross_exposure,0.119,0.12,202853,0.000202853
gross_exposure,0.12,0.121,477415,0.000477415
gross_exposure,0.121,0.122,435185,0.000435185
gross_exposure,0.122,0.123,497604,0.000497604
gross_exposure,0.123,0.124,541969,0.000541969
gross_exposure,0.124,0.125,182009,0.000182009
gross_exposure,0.125,0.126,108534,0.000108534
gross_exposure,0.126,0.127,226771,0.000226771
gross_exposure,0.127,0.128,295393,0.000295393
gross_exposure,0.128,0.129,442538,0.000442538
gross_exposure,0.129,0.13,5063,5.063e-06
gross_exposure,0.13,0.131,480190,0.00048019
gross_exposure,0.131,0.132,233911,0.000233911
gross_exposure,0.132,0.133,20557,2.0557e-05
gross_exposure,0.133,0.134,773305,0.000773305
gross_exposure,0.134,0.135,308165,0.000308165
gross_exposure,0.135,0.136,56552,5.6552e-05
gross_exposure,0.136,0.137,146694,0.000146694
gross_exposure,0.137,0.138,351717,0.000351717
gross_exposure,0.138,0.139,159937,0.000159937
gross_exposure,0.139,0.14,4497,4.497e-06
gross_exposure,0.14,0.141,501831,0.000501831
gross_exposure,0.141,0.142,3918,3.918e-06
gross_exposure,0.142,0.143,458931,0.000458931
gross_exposure,0.143,0.144,238254,0.000238254
gross_exposure,0.144,0.145,25335,2.5335e-05
gross_exposure,0.145,0.146,110447,0.000110447
gross_exposure,0.146,0.147,314105,0.000314105
gross_exposure,0.147,0.148,23796,2.3796e-05
gross_exposure,0.148,0.149,237281,0.000237281
gross_exposure,0.149,0.15,137504,0.000137504
gross_exposure,0.15,0.151,74700,7.47e-05
gross_exposure,0.151,0.152,369692,0.000369692
gross_exposure,0.152,0.153,308892,0.000308892
gross_exposure,0.153,0.154,97649,9.7649e-05
gross_exposure,0.154,0.155,189099,0.000189099
gross_exposure,0.155,0.156,7159,7.159e-06
